Year,Month,Day,AverageDailyPrecipitation[mm/d],AverageDailyStreamflow[m^3/s],AverageDailyTemperature[°C]
1997,2,19,5.29692,59.87819974,0.576108
1997,2,20,2.40142,55.35771655,3.88684
1997,2,21,2.10E-05,49.61831471,3.76566
1997,2,22,3.19E-05,43.37764665,4.5229
1997,2,23,1.22378,34.98538442,5.6131
1997,2,24,4.92775,30.27986549,6.72669
1997,2,25,22.3666,37.16299035,8.96229
1997,2,26,24.3359,58.93450614,5.49742
1997,2,27,0.220999,85.96278604,1.24454
1997,2,28,0,104.9274154,2.74543
1997,3,1,0,87.39491037,6.90295
1997,3,2,0.00675628,69.31865703,7.55663
1997,3,3,0,54.59247054,8.33476
1997,3,4,1.27701,42.84764251,10.0318
1997,3,5,1.13838,34.86611645,6.35998
1997,3,6,0.0243139,29.58856563,3.69464
1997,3,7,7.84E-06,24.11893658,4.50599
1997,3,8,4.39E-07,18.84172653,5.02184
1997,3,9,3.70E-06,14.64190379,5.24062
1997,3,10,4.39E-07,11.83558528,6.58578
1997,3,11,1.11E-05,9.653288137,8.63714
1997,3,12,4.39E-07,8.276708601,8.15995
1997,3,13,0,7.57238013,6.18456
1997,3,14,2.62726,7.261874493,3.72075
1997,3,15,0.572061,7.731767572,4.66218
1997,3,16,0.0460087,7.606150004,6.40297
1997,3,17,0.0214126,6.429997449,7.22778
1997,3,18,6.95231,6.104691224,9.0372
1997,3,19,15.9775,12.09865634,1.95048
1997,3,20,0.103375,25.25891119,0.343754
1997,3,21,0.0027861,28.04217122,0.504011
1997,3,22,4.39E-07,21.49560921,2.36573
1997,3,23,2.46907,16.6809317,4.04666
1997,3,24,0.203278,15.88921956,3.66132
1997,3,25,1.34764,16.06971176,2.34544
1997,3,26,0.00477501,14.19436493,4.36686
1997,3,27,0.578783,11.56706196,8.92406
1997,3,28,8.6715,9.866880031,5.00371
1997,3,29,0.925106,12.75758347,-0.151607
1997,3,30,3.64E-05,16.03324983,2.63234
1997,3,31,0,13.28872349,5.87846
1997,4,1,3.47E-06,10.05450558,7.83152
1997,4,2,4.09E-07,7.360594294,9.55603
1997,4,3,1.25809,5.704904993,8.17668
1997,4,4,0.12446,5.001871432,3.42138
1997,4,5,2.21018,4.903094836,3.38611
1997,4,6,1.98807,5.620065711,6.04999
1997,4,7,0.00357021,6.241372317,4.5303
1997,4,8,0,5.588681197,6.71841
1997,4,9,0,4.793561406,8.2189
1997,4,10,0,4.555672923,9.22453
1997,4,11,0.586436,4.486770114,8.64564
1997,4,12,0,4.453920307,2.90804
1997,4,13,0,4.398386869,3.84677
1997,4,14,3.87E-06,4.359437358,5.50959
1997,4,15,0,4.324372576,4.5727
1997,4,16,0.00461653,4.293442416,2.92625
1997,4,17,0,4.230537081,3.20457
1997,4,18,0,4.172004906,4.79251
1997,4,19,1.98582,4.240498796,6.06561
1997,4,20,0.239988,4.417344797,1.74411
1997,4,21,0,4.370955236,1.55848
1997,4,22,0,4.206126904,1.70277
1997,4,23,0,4.121935077,4.04565
1997,4,24,0,4.07868056,6.25529
1997,4,25,15.2943,4.669431847,9.91493
1997,4,26,30.4775,23.18523877,9.58537
1997,4,27,13.0284,53.65672814,6.75181
1997,4,28,11.9201,58.0228445,8.48194
1997,4,29,18.686,64.16332747,6.2094
1997,4,30,0.787655,70.18772296,6.66516
1997,5,1,0.0218148,70.08015461,8.08126
1997,5,2,0.025888,59.13362685,11.0999
1997,5,3,0.0587754,45.41076795,12.8648
1997,5,4,0.901575,33.2319181,15.1031
1997,5,5,13.9233,25.98655939,10.9645
1997,5,6,25.7379,40.49113463,5.52292
1997,5,7,3.01656,56.61275634,3.61032
1997,5,8,1.74633,54.54362747,2.95166
1997,5,9,19.8334,59.5851413,4.87323
1997,5,10,0.135049,61.95471187,8.24176
1997,5,11,14.0992,58.47844814,11.2699
1997,5,12,5.52505,58.61736693,9.02033
1997,5,13,2.01182,55.19596646,11.3717
1997,5,14,1.42056,47.72615679,13.7126
1997,5,15,0.0938351,38.59590981,16.2785
1997,5,16,8.87486,31.30466132,15.1466
1997,5,17,16.3034,32.55140915,15.1503
1997,5,18,9.56192,43.75226166,11.8572
1997,5,19,0.310712,47.86144074,13.7539
1997,5,20,4.26084,43.1639866,11.5309
1997,5,21,8.0017,38.73914496,9.29897
1997,5,22,1.37386,36.7144292,9.31601
1997,5,23,0.298208,33.1219644,10.4929
1997,5,24,2.74405,26.29131744,12.2841
1997,5,25,0.107239,20.93061981,12.9111
1997,5,26,0,17.25103259,13.464
1997,5,27,0,12.83550521,13.679
1997,5,28,0,9.447477058,10.645
1997,5,29,4.39E-07,7.164710854,12.4539
1997,5,30,4.39E-07,5.739083785,13.7597
1997,5,31,0.0782086,4.920235347,12.3886
1997,6,1,6.13859,4.64720257,6.68789
1997,6,2,4.35341,5.543893235,11.0912
1997,6,3,0.342841,8.292168001,12.9643
1997,6,4,0.499071,8.655424157,13.2542
1997,6,5,0.0630699,6.89550601,15.0098
1997,6,6,0.0165844,5.61740774,15.9096
1997,6,7,8.60538,5.234807455,17.066
1997,6,8,2.09881,6.542245646,16.6804
1997,6,9,4.52E-07,8.673507453,15.284
1997,6,10,0.00361147,8.00667456,18.2892
1997,6,11,0.07491,6.346600742,19.99
1997,6,12,1.08871,5.286762854,17.1579
1997,6,13,8.87291,5.07872544,15.2051
1997,6,14,7.4073,6.796718056,13.5483
1997,6,15,0.00682301,10.29379121,13.6051
1997,6,16,5.92579,11.32155169,13.3082
1997,6,17,0.0493864,10.43048366,13.6572
1997,6,18,0.0165844,9.010831345,11.8812
1997,6,19,5.35485,7.114550154,11.8828
1997,6,20,5.15761,6.44575218,11.7821
1997,6,21,55.0168,54.15924384,10.7527
1997,6,22,4.56214,84.71626538,10.2988
1997,6,23,11.9956,91.51204065,10.2388
1997,6,24,2.99344,74.61631302,9.68562
1997,6,25,6.41111,60.75839735,9.67797
1997,6,26,29.2769,61.39562907,12.1442
1997,6,27,0.854759,66.71884248,11.5358
1997,6,28,2.06996,66.98588915,12.2707
1997,6,29,25.3785,70.79462654,12.4753
1997,6,30,5.94756,72.74482821,10.1934
1997,7,1,0.900861,69.19564064,12.1879
1997,7,2,9.44031,58.51865848,11.7734
1997,7,3,5.19193,50.64140671,11.9149
1997,7,4,11.2995,46.81290491,11.2056
1997,7,5,16.2852,50.37174751,10.2418
1997,7,6,1.16224,55.8062777,11.3373
1997,7,7,0.000138358,50.705925,12.7316
1997,7,8,0.00107096,40.76136177,14.9586
1997,7,9,1.00069,31.07419017,16.7203
1997,7,10,15.3544,25.72825904,15.1221
1997,7,11,5.7931,31.75549424,15.4942
1997,7,12,6.94821,36.54370563,15.891
1997,7,13,0.973302,34.04657513,16.9974
1997,7,14,20.1481,35.77652861,15.237
1997,7,15,0.0266839,43.11968707,15.3849
1997,7,16,0.0238967,41.06089475,17.3176
1997,7,17,10.1452,32.44361363,17.219
1997,7,18,29.6203,51.93256766,11.3227
1997,7,19,3.01919,66.1089856,11.1708
1997,7,20,1.07337,63.82755974,11.1261
1997,7,21,0.0703761,54.65085505,12.7953
1997,7,22,4.78507,42.77789915,15.9772
1997,7,23,0.826345,34.49400039,15.9678
1997,7,24,9.37951,28.94213324,17.3853
1997,7,25,14.6906,29.56789252,13.4807
1997,7,26,2.31753,37.44241817,15.123
1997,7,27,0.0617416,36.7709963,15.9254
1997,7,28,0.00829231,29.27994556,17.139
1997,7,29,0.0425499,22.15419558,17.5423
1997,7,30,3.61E-06,16.52554257,17.0341
1997,7,31,4.2711,12.31492892,14.9181
1997,8,1,4.24424,10.68393377,12.1157
1997,8,2,0.480797,10.96686011,15.9507
1997,8,3,0.0740796,10.28848662,18.936
1997,8,4,1.06355,8.05773261,19.7775
1997,8,5,13.7876,8.539245797,19.6278
1997,8,6,9.32401,16.07845807,18.1506
1997,8,7,6.93697,22.10319432,17.4703
1997,8,8,0.0641591,24.68631135,18.6476
1997,8,9,0.00966722,21.59215947,19.0258
1997,8,10,7.71E-06,16.25293007,19.8063
1997,8,11,3.60269,12.17464707,19.5338
1997,8,12,0.339702,10.32944665,19.7931
1997,8,13,2.16341,8.962272244,19.1781
1997,8,14,0.074322,7.334003217,19.3067
1997,8,15,0.0670748,6.474456004,18.8176
1997,8,16,5.89885,8.945279398,17.3713
1997,8,17,0.884884,11.2386207,16.9117
1997,8,18,0.143131,10.24242647,16.7351
1997,8,19,0.171025,8.157486067,17.2333
1997,8,20,0.0222828,6.621598601,17.2152
1997,8,21,0.0569291,5.612262179,17.3147
1997,8,22,0,4.972520153,18.0939
1997,8,23,4.90E-07,4.64105743,19.8319
1997,8,24,0.179805,4.555843306,20.1601
1997,8,25,8.33435,4.953800761,18.9316
1997,8,26,0.800793,6.60059608,17.8079
1997,8,27,7.92354,8.124306854,17.7731
1997,8,28,22.5803,12.31663275,12.2351
1997,8,29,3.18896,21.24480571,10.7322
1997,8,30,3.43362,25.78085054,11.7747
1997,8,31,0.0441946,22.42430913,16.8921
1997,9,1,3.49376,18.08488607,18.0572
1997,9,2,15.8564,19.26950097,15.3535
1997,9,3,0.147528,23.27667755,15.6487
1997,9,4,0.0784702,23.0134929,15.9867
1997,9,5,0.477407,17.46923618,17.2419
1997,9,6,3.15201,13.17581648,16.3722
1997,9,7,0.0366338,10.95853407,13.3638
1997,9,8,0.091875,9.002971018,13.6563
1997,9,9,0.06941,6.78646101,13.5249
1997,9,10,0.0206559,5.29532743,12.7116
1997,9,11,0.00326606,4.695000628,14.9787
1997,9,12,29.5572,10.47012606,17.1261
1997,9,13,7.0503,30.06609186,10.6133
1997,9,14,0.0259704,35.51981851,7.8477
1997,9,15,0.0173213,28.83342901,10.8086
1997,9,16,0.0924524,21.34726258,12.7847
1997,9,17,0.0614851,15.69793646,13.8184
1997,9,18,0.0579014,11.46744481,13.8499
1997,9,19,0.0858061,8.475136424,13.9378
1997,9,20,0.00589339,6.608967555,13.6563
1997,9,21,0.0502979,5.631492719,13.6406
1997,9,22,0.0905421,5.18687309,12.8227
1997,9,23,0.028316,4.973178967,12.8291
1997,9,24,0.000127968,4.836509233,12.4789
1997,9,25,0.0466393,4.700839079,12.8255
1997,9,26,0.0099311,4.608389365,12.4909
1997,9,27,0.00494838,4.55768344,12.2855
1997,9,28,0.00288226,4.504183237,11.3715
1997,9,29,0.0431617,4.45062624,12.459
1997,9,30,0.000141272,4.399329654,12.8152
1997,10,1,0.00465588,4.339684311,13.0308
1997,10,2,0.0450716,4.279584614,13.5577
1997,10,3,0.0113573,4.25344789,9.98052
1997,10,4,0.00389872,4.218224083,9.91123
1997,10,5,3.99E-07,4.176468935,11.6105
1997,10,6,0.152777,4.142062966,13.2131
1997,10,7,11.3358,4.65790261,14.9003
1997,10,8,0.0276993,6.927594773,14.2563
1997,10,9,0.757686,8.519549544,16.9749
1997,10,10,30.1529,13.73205957,13.644
1997,10,11,20.2054,34.94585561,9.17189
1997,10,12,22.6712,53.60072898,7.31146
1997,10,13,3.73777,58.72822934,3.4223
1997,10,14,5.20601,61.75763575,2.40431
1997,10,15,10.2878,59.11602063,2.83615
1997,10,16,0.624008,53.12218046,7.02566
1997,10,17,0.0480988,45.67134007,6.97449
1997,10,18,0.0184841,35.67645711,9.37272
1997,10,19,0.00168897,26.85153613,10.2331
1997,10,20,0.205814,19.98885721,9.83989
1997,10,21,1.58346,14.79002324,8.89611
1997,10,22,0.180716,11.40008681,8.2076
1997,10,23,2.71912,9.128895276,9.16071
1997,10,24,0,7.471740682,3.06904
1997,10,25,0,7.428429371,2.94647
1997,10,26,1.34E-05,6.779373085,3.75558
1997,10,27,0,5.703360189,3.6347
1997,10,28,0,4.970327894,-0.756264
1997,10,29,0,4.566145786,-0.662324
1997,10,30,0,4.406644756,-0.774602
1997,10,31,0,4.338968703,-1.42214
1997,11,1,0,4.295521086,1.91854
1997,11,2,0,4.242123113,3.63609
1997,11,3,0.0664411,4.185919502,4.07263
1997,11,4,8.88875,4.499900949,4.79557
1997,11,5,5.24805,7.61649792,7.50608
1997,11,6,3.56308,14.40654833,11.4433
1997,11,7,1.14843,15.94306053,7.60696
1997,11,8,13.0699,15.75177743,5.15292
1997,11,9,12.4025,23.53543224,5.39218
1997,11,10,10.0532,38.25116858,5.2691
1997,11,11,49.6205,67.90311662,3.74416
1997,11,12,8.27402,96.78209463,1.70697
1997,11,13,0.00912445,127.1419265,1.86562
1997,11,14,0.0153579,104.6529854,-0.244466
1997,11,15,3.10127,82.60283697,1.2374
1997,11,16,1.42132,67.02905279,4.85878
1997,11,17,0.0039348,56.10240303,3.18948
1997,11,18,0.00581702,45.45597619,2.92493
1997,11,19,9.02359,35.49244367,1.51961
1997,11,20,5.9794,32.48325603,4.60906
1997,11,21,0.00383948,35.71019291,3.85288
1997,11,22,4.20E-07,33.97194745,2.43009
1997,11,23,0.0153605,26.26382902,0.0982717
1997,11,24,0,19.69704824,0.472182
1997,11,25,0.000118709,14.52638424,3.43086
1997,11,26,3.18E-06,10.74846342,2.89699
1997,11,27,0.773761,8.105542027,3.35987
1997,11,28,4.98319,6.538792554,5.38844
1997,11,29,6.7181,7.917995986,5.14448
1997,11,30,14.4921,17.44117981,2.82338
1997,12,1,3.67323,33.9595663,0.644401
1997,12,2,12.2704,37.71309966,-0.515784
1997,12,3,3.154,30.95639885,-4.04606
1997,12,4,0.0176944,23.44751471,-3.93492
1997,12,5,0.00553272,17.47832326,-2.50787
1997,12,6,0,12.79449974,-5.29007
1997,12,7,0,9.194004228,-2.84698
1997,12,8,1.00175,6.812086585,0.931592
1997,12,9,1.16933,6.450931817,2.35171
1997,12,10,8.08502,13.26157583,2.49694
1997,12,11,43.667,53.80416606,7.84972
1997,12,12,21.5166,98.22819035,3.19381
1997,12,13,0.35202,148.5204259,0.0733002
1997,12,14,4.12425,136.6549668,-2.66785
1997,12,15,0.141986,108.4744448,-2.45597
1997,12,16,0.258363,86.28276496,-4.88645
1997,12,17,0.735371,67.70126978,0.0349309
1997,12,18,6.90768,55.99142702,3.38861
1997,12,19,14.1765,59.27470382,3.79692
1997,12,20,21.9319,70.34754204,2.76795
1997,12,21,16.3418,91.61347522,2.44619
1997,12,22,0.104214,111.6511755,0.96755
1997,12,23,0.529124,102.5111599,0.665731
1997,12,24,2.29094,84.20375388,4.8871
1997,12,25,20.6607,74.03485328,8.39087
1997,12,26,10.2652,75.5096869,3.84306
1997,12,27,13.7715,88.39221777,1.13378
1997,12,28,2.06328,94.46522915,-0.603265
1997,12,29,0.00322323,83.06684617,-4.63218
1997,12,30,4.58E-05,66.20133309,-0.296314
1997,12,31,1.81014,51.48627828,3.57235
1998,1,1,5.56281,47.01793223,3.14212
1998,1,2,18.5427,53.31459945,4.73112
1998,1,3,7.70874,59.92976894,4.2131
1998,1,4,6.70836,72.80673396,3.61536
1998,1,5,14.9644,81.88200409,3.68458
1998,1,6,8.00889,85.31226446,3.502
1998,1,7,0.29757,87.58551194,6.02689
1998,1,8,0.0038487,80.55506274,4.72833
1998,1,9,0.00253607,66.10535077,3.06912
1998,1,10,0.00253651,51.58305572,3.7167
1998,1,11,0.0027566,39.10433212,5.93648
1998,1,12,4.40E-07,29.6959068,4.67086
1998,1,13,1.29624,22.4771278,3.19638
1998,1,14,1.37259,16.89822658,2.53193
1998,1,15,9.73347,13.20546309,0.0265922
1998,1,16,23.6079,18.86626165,2.99005
1998,1,17,0.172715,45.1624634,-0.979582
1998,1,18,24.3027,51.62167582,0.132464
1998,1,19,20.3824,52.11146961,1.81138
1998,1,20,15.8326,59.42816194,-3.11354
1998,1,21,0.62261,61.75843087,-1.68818
1998,1,22,0.133329,53.15557549,-5.50055
1998,1,23,0.014472,41.1585809,-4.37933
1998,1,24,0.455597,30.70127898,-5.71485
1998,1,25,0.0131547,22.67113703,-4.25141
1998,1,26,0,16.80667421,-5.5727
1998,1,27,0,12.56448295,-6.76512
1998,1,28,0.00509803,9.443808148,-6.14391
1998,1,29,0.000396883,7.28370621,-4.75747
1998,1,30,0,6.028973103,-4.92615
1998,1,31,0,5.451000526,-3.33394
1998,2,1,0,5.196778011,-4.62812
1998,2,2,0.0037227,5.075499525,-3.37999
1998,2,3,0,4.989626588,-3.7873
1998,2,4,0,4.912818016,-3.46693
1998,2,5,0,4.839030899,-3.64611
1998,2,6,0,4.776591278,-3.5627
1998,2,7,2.00389,4.725783123,-1.24438
1998,2,8,0,4.676599284,-2.17675
1998,2,9,0,4.628596767,-0.367202
1998,2,10,0,5.048669911,2.94009
1998,2,11,0,10.40995821,2.8289
1998,2,12,0,22.99111595,4.26114
1998,2,13,0,34.45992383,4.31992
1998,2,14,0.000118293,41.32930447,5.82887
1998,2,15,0,44.24364569,4.57955
1998,2,16,0.0592564,43.04142456,6.42318
1998,2,17,0.124849,40.0958465,3.25964
1998,2,18,0.00762919,37.08291043,3.34726
1998,2,19,4.72E-07,31.35668487,4.93542
1998,2,20,0,24.98709381,6.15609
1998,2,21,4.98655,21.19573546,7.94444
1998,2,22,17.7989,29.26756441,2.76299
1998,2,23,2.52325,47.62233686,1.42256
1998,2,24,0,51.98186509,3.63833
1998,2,25,3.87E-06,46.14659453,5.93971
1998,2,26,0.00763353,38.09941429,5.67782
1998,2,27,0.679738,29.46918407,4.76769
1998,2,28,11.7614,26.50895309,3.40036
1998,3,1,0.881627,33.50691596,1.13717
1998,3,2,0.100223,35.16621738,1.36331
1998,3,3,0.0273237,28.59920943,5.70274
1998,3,4,14.2015,25.62841471,11.0181
1998,3,5,0.00496744,33.61084948,4.13268
1998,3,6,0.0164667,36.19044526,5.11912
1998,3,7,18.101,34.40653721,6.75641
1998,3,8,17.3699,50.87505834,2.5718
1998,3,9,1.09693,60.84131698,-2.09669
1998,3,10,0.0109606,67.50317136,-3.32954
1998,3,11,7.99476,60.31313027,-1.2879
1998,3,12,1.60743,46.51371269,-0.42725
1998,3,13,7.28E-06,34.66858598,-1.68342
1998,3,14,0.336514,25.75370288,0.407218
1998,3,15,0.203781,20.65914319,3.28262
1998,3,16,0.0943884,24.43573503,3.93714
1998,3,17,0.00371053,27.33610485,4.35407
1998,3,18,0.00742105,22.04310598,5.6081
1998,3,19,2.23E-05,16.56825186,3.27504
1998,3,20,1.06309,12.38478588,1.71534
1998,3,21,0.40173,9.547026056,2.71147
1998,3,22,0.00507203,7.873855479,1.17322
1998,3,23,7.73608,6.573266677,-0.935069
1998,3,24,0.0272726,5.683607142,-1.80147
1998,3,25,4.14E-06,5.257082168,-0.739069
1998,3,26,1.85E-05,5.050112486,1.40833
1998,3,27,0.00348134,5.405610545,6.27031
1998,3,28,0,8.862859552,8.32384
1998,3,29,0,12.66035168,10.5457
1998,3,30,0,10.50720136,10.2413
1998,3,31,3.70E-06,7.857271552,10.2152
1998,4,1,1.28471,6.197345398,9.09945
1998,4,2,7.6844,5.891076613,8.06622
1998,4,3,16.0721,12.44635086,11.5185
1998,4,4,7.79563,31.32397137,3.91297
1998,4,5,3.00225,42.33183694,5.31173
1998,4,6,5.20104,40.24328443,6.07339
1998,4,7,16.3328,44.41754974,4.6091
1998,4,8,2.68754,53.81189008,5.26169
1998,4,9,4.70596,52.86422088,5.77712
1998,4,10,11.8589,51.68539899,1.79916
1998,4,11,17.5106,59.73871301,0.77118
1998,4,12,8.48211,66.07786234,0.920779
1998,4,13,2.27372,72.50708739,-1.52245
1998,4,14,0.0684013,66.36785389,-0.582335
1998,4,15,14.3321,59.34933149,3.16757
1998,4,16,2.16696,59.64136763,2.09503
1998,4,17,14.1781,59.64329864,3.13532
1998,4,18,13.0945,63.78689505,0.0657565
1998,4,19,0.308646,67.24475743,1.31677
1998,4,20,7.7199,69.78539234,4.03729
1998,4,21,0.030241,70.08844657,8.97022
1998,4,22,0.0342713,65.10599878,9.96562
1998,4,23,0.64211,53.92502427,10.5409
1998,4,24,0.160159,42.26493329,9.41209
1998,4,25,1.78049,33.01519117,9.80603
1998,4,26,0.570338,26.31801075,11.5974
1998,4,27,9.64552,22.29856661,4.49999
1998,4,28,1.22382,23.61823829,4.23915
1998,4,29,0.00125948,26.09957998,6.51118
1998,4,30,0.0555882,20.65130558,9.44657
1998,5,1,4.83959,15.78608117,7.54709
1998,5,2,1.97944,15.1285171,7.53721
1998,5,3,0.328266,15.20848343,8.96429
1998,5,4,0.0520814,12.80517707,7.38825
1998,5,5,0.401605,9.677482496,5.97516
1998,5,6,0.659825,7.154215273,7.68052
1998,5,7,0.0342137,5.796480076,9.15289
1998,5,8,3.56E-06,5.184169683,13.0458
1998,5,9,0,4.920269424,14.862
1998,5,10,4.39E-07,4.777352321,15.3107
1998,5,11,0.516268,4.678496213,16.5195
1998,5,12,0.0756666,4.625336776,16.7828
1998,5,13,0.0864411,4.570598457,16.7774
1998,5,14,3.4901,4.561590886,16.6994
1998,5,15,0.0054045,4.899255544,15.0837
1998,5,16,0,5.776465774,13.0847
1998,5,17,0,5.526934466,11.7913
1998,5,18,0,4.801626192,11.2973
1998,5,19,0,4.43951728,12.7573
1998,5,20,0,4.320510565,13.6817
1998,5,21,0.0012965,4.28923964,12.9428
1998,5,22,0,4.311548429,10.6008
1998,5,23,0.0169551,4.32214624,9.53174
1998,5,24,0.0169547,4.278028451,9.15028
1998,5,25,0.0109698,4.266124371,9.09381
1998,5,26,2.53278,4.30786816,10.6488
1998,5,27,15.4619,5.595712328,11.5116
1998,5,28,15.4216,10.73300402,11.0606
1998,5,29,2.02472,18.7626689,10.7289
1998,5,30,3.63915,21.74686707,13.0252
1998,5,31,8.25531,19.60640459,11.4454
1998,6,1,0.000245676,18.64521835,11.543
1998,6,2,10.579,17.62019535,16.187
1998,6,3,1.45204,17.09916471,14.4851
1998,6,4,1.55608,17.207301,16.5228
1998,6,5,2.77E-05,14.44198795,19.631
1998,6,6,2.34521,11.14430813,19.2836
1998,6,7,4.25019,8.882953365,13.3185
1998,6,8,0.0355889,8.36146837,11.9107
1998,6,9,1.25614,7.536043156,14.335
1998,6,10,18.6731,7.60450297,13.1174
1998,6,11,10.7867,14.12337209,8.41455
1998,6,12,10.0539,23.74966023,6.42078
1998,6,13,1.80221,27.67096387,7.64506
1998,6,14,5.80443,25.68134697,10.6857
1998,6,15,10.5346,23.59745159,9.83141
1998,6,16,1.16316,25.17519643,9.2507
1998,6,17,0.0180987,24.89349685,9.48698
1998,6,18,0.0368201,19.29562634,11.369
1998,6,19,0,14.23775576,15.0959
1998,6,20,0.0168193,10.32933306,18.5188
1998,6,21,0.0459504,7.671701951,20.7139
1998,6,22,0,6.028984461,17.7642
1998,6,23,0.0240388,5.128761192,15.7797
1998,6,24,0,4.570984658,16.2976
1998,6,25,0.861115,4.29796324,17.2289
1998,6,26,0.567889,4.295668751,16.0563
1998,6,27,3.08581,4.439608151,17.896
1998,6,28,0.0626803,4.536351512,15.3922
1998,6,29,3.61E-06,4.524254332,15.4096
1998,6,30,0.0178177,4.368524442,15.6472
1998,7,1,13.3781,4.993749852,16.2293
1998,7,2,4.86857,7.94779026,15.3153
1998,7,3,9.40535,11.61658657,13.886
1998,7,4,0.0450603,13.26702808,13.3445
1998,7,5,0.0346818,12.45021288,14.2654
1998,7,6,0.120844,9.266485076,16.0499
1998,7,7,1.63109,6.718182938,13.7549
1998,7,8,0.0652946,5.330449007,10.6047
1998,7,9,1.68816,4.806362834,12.4471
1998,7,10,1.44059,4.655062897,14.4914
1998,7,11,0.441087,4.424557669,15.0342
1998,7,12,0.0160841,4.238715456,17.9178
1998,7,13,6.31181,4.403521071,15.7774
1998,7,14,0.00732099,4.994817584,11.6275
1998,7,15,0.016786,5.116357323,11.43
1998,7,16,1.05866,4.714617369,12.2486
1998,7,17,0.000107826,4.352587969,16.7065
1998,7,18,4.93E-05,4.147117656,18.7524
1998,7,19,0.143056,3.986560253,20.7614
1998,7,20,0.00548523,3.833147568,24.2275
1998,7,21,0.35533,3.715026844,19.6067
1998,7,22,0.0167932,3.742197223,18.9532
1998,7,23,6.70E-06,3.809293974,19.4265
1998,7,24,0,3.794675129,18.9057
1998,7,25,0.016786,3.760905256,18.0691
1998,7,26,9.73935,4.156091151,19.1866
1998,7,27,26.112,6.885964573,15.6248
1998,7,28,1.6026,13.22761285,14.1801
1998,7,29,0.246902,15.50665335,16.2471
1998,7,30,2.22342,12.125804,17.4646
1998,7,31,0.00214197,9.064592802,15.3279
1998,8,1,11.8316,7.696589201,13.2746
1998,8,2,21.985,10.3447811,11.6819
1998,8,3,0.222009,17.73128494,13.6273
1998,8,4,0.000128111,18.89840721,15.5457
1998,8,5,0.0168218,13.97014115,16.0636
1998,8,6,0.0517839,9.889858993,16.9827
1998,8,7,3.49E-06,7.12004784,18.9386
1998,8,8,0.00967444,5.489052688,21.6058
1998,8,9,0,4.544086892,21.6022
1998,8,10,0,4.01692247,23.1198
1998,8,11,3.95E-06,3.768129487,23.6424
1998,8,12,1.97162,3.672226681,22.7866
1998,8,13,0.568919,3.687243086,17.8016
1998,8,14,4.90E-07,3.753646948,16.2631
1998,8,15,3.95E-06,3.729293565,18.2606
1998,8,16,4.90E-07,3.628779064,18.9895
1998,8,17,3.83228,3.691934293,19.0059
1998,8,18,7.50856,4.320294747,17.0875
1998,8,19,0.0264905,5.0727734,17.0245
1998,8,20,4.90E-07,5.087914753,16.8288
1998,8,21,16.4125,5.500025341,13.4744
1998,8,22,22.1968,9.79670503,13.6554
